timestamp,alert_type,severity,description,zone_name,object_id,duration_seconds,resolved,resolved_at
2026-01-11 18:50:38.268339,rapid_motion,high,Rapid motion detected: 11.4%,,,0.0,False,
2026-01-11 18:50:38.299978,rapid_motion,high,Rapid motion detected: 11.4%,,,0.0,False,
2026-01-11 18:50:38.341575,rapid_motion,high,Rapid motion detected: 12.0%,,,0.0,False,
2026-01-11 18:50:38.403718,rapid_motion,high,Rapid motion detected: 12.0%,,,0.0,False,
2026-01-11 18:50:38.470461,rapid_motion,high,Rapid motion detected: 13.7%,,,0.0,False,
2026-01-11 18:50:38.530678,rapid_motion,high,Rapid motion detected: 14.2%,,,0.0,False,
2026-01-11 18:50:38.586441,rapid_motion,high,Rapid motion detected: 14.1%,,,0.0,False,
2026-01-11 18:50:38.650369,rapid_motion,high,Rapid motion detected: 14.8%,,,0.0,False,
2026-01-11 18:50:38.710796,rapid_motion,high,Rapid motion detected: 14.8%,,,0.0,False,
2026-01-11 18:50:38.769923,rapid_motion,high,Rapid motion detected: 16.5%,,,0.0,False,
2026-01-11 18:50:38.850142,rapid_motion,high,Rapid motion detected: 17.9%,,,0.0,False,
2026-01-11 18:50:38.921329,rapid_motion,high,Rapid motion detected: 17.9%,,,0.0,False,
2026-01-11 18:50:38.979649,rapid_motion,high,Rapid motion detected: 20.6%,,,0.0,False,
2026-01-11 18:50:39.027778,rapid_motion,high,Rapid motion detected: 21.0%,,,0.0,False,
2026-01-11 18:50:39.097292,rapid_motion,high,Rapid motion detected: 21.0%,,,0.0,False,
2026-01-11 18:50:39.143599,rapid_motion,high,Rapid motion detected: 23.3%,,,0.0,False,
2026-01-11 18:50:39.199424,rapid_motion,high,Rapid motion detected: 23.9%,,,0.0,False,
2026-01-11 18:50:39.278070,rapid_motion,high,Rapid motion detected: 23.9%,,,0.0,False,
2026-01-11 18:50:39.327214,rapid_motion,high,Rapid motion detected: 25.0%,,,0.0,False,
2026-01-11 18:50:39.408076,rapid_motion,high,Rapid motion detected: 25.6%,,,0.0,False,
